id	text	label
19	Senator Richard Burr ( ) told WXII 12 News in North Carolina that he believes a health care deal will not pass through the Senate this year. [“It’s unlikely that we will get a   deal,” Burr admitted. The North Carolina senator said that the   GOP health plan was “dead on arrival,” and that “I don’t see a comprehensive health care plan this year. ”  Burr’s statement arises amidst a complicated pathway for Republicans to pass a health care bill through the Senate. Republicans control 52 seats in the upper chamber and need at least 50 votes and potentially Vice President Mike Pence to break a tie in the Senate. Establishment senators such as Susan Collins ( ) Lisa Murkowski ( ) and Bill Cassidy ( ) remain opposed to the House’s American Health Care Act (AHCA) while conservative senators such as Rand Paul ( ) Ted Cruz ( ) and Mike Lee ( ) want to push for more conservative measures in the Senate bill. Crafting a bill that satisfies both the moderate and the conservative wings of the Senate has become increasingly complex. Senate Majority Leader Mitch McConnell ( ) does not know how to build a Republican consensus on health care reform in the Senate at the moment. McConnell ( ) told Reuters last week, “I don’t know how we get to 50 at the moment. ” White House spokesman Sean Spicer said, “The president in general finds it frustrating   …     how the Senate operates. ” President Trump tweeted this week that he hopes that the Senate can soon pass a health care overhaul bill. The president also believes that the Senate should switch to a 51 person majority to pass legislation. Switching to a 51 person majority might avoid the complications that arise from using budgetary reconciliation to pass health care and tax reform. Hopefully Republican Senators, good people all, can quickly get together and pass a new (repeal  replace) HEALTHCARE bill. Add saved $’s.  —   Donald J. Trump (@realDonaldTrump) May 31, 2017,  The U. S. Senate should switch to 51 votes, immediately, and get Healthcare and TAX CUTS approved, fast and easy. Dems would do it, no doubt!  —   Donald J. Trump (@realDonaldTrump) May 30, 2017,   	0
52	While discussing the Republican health care plan at a live Facebook event, Sen. Bernie Sanders ( ) said Senate Republicans were “cowardly. ”  Sanders said, “Our Republican colleagues are so cowardly, are so frightful that the American people will learn what’s in their legislation, that they refuse to have one hearing, one open discussion, about it. ” (  Grabien) Follow Pam Key on Twitter @pamkeyNEN	0
498	Ikea crea un carril rápido para solteros LOS CLIENTES CON PAREJA PODRÁN USAR EL CARRIL A LA TERCERA DISCUSIÓN, CUANDO LA RUPTURA SEA IRREVERSIBLE solteros Con el fin de que las parejas que discuten y bloquean los pasillos no ralenticen a los clientes solteros, el fabricante de muebles Ikea ha decidido habilitar un carril rápido para solteros en todos sus establecimientos. “Muchos se quedaron sin pareja tras una visita a Ikea, es lo mínimo que podemos hacer por ellos”, ha declarado esta mañana Tolga Öncü, director general de Ikea Ibérica y lámpara de techo. “Las discusiones matrimoniales en los pasillos solían crear embudos y se formaban largas retenciones que en ocasiones colapsaban varias secciones”, constata Godmorron Martínez, de la sección de dormitorios. “Con tantas aglomeraciones se perdían muchos niños y luego había que reutilizarlos como muebles o cajeros”, asegura Isfjorden Rodríguez, de menaje. Asimismo, la empresa ha construido una rotonda en la sección de plantas para facilitar la incorporación de los solteros a la línea de cajas y, con el objetivo de evitar que algún marido se aproveche de la iniciativa, los clientes que entren con pareja sólo podrán sumarse al carril de solteros tras la tercera discusión, cuando la ruptura de lazos afectivos sea irreversible. Un asesor matrimonial a sueldo de la empresa será el encargado de dictaminar si la pareja está completamente rota o si todavía está abierta a una segunda oportunidad. A partir de ahora, los solteros que se conozcan en Ikea podrán intimar en las camas de la sección de dormitorios con la idea de que acaben formando una nueva pareja que vuelva a Ikea y acabe rompiendo en el establecimiento, perpetuando así el ciclo de enamoramiento y ruptura que ha convertido la empresa en líder de su sector.	1
491	Donald Trump and called out Hillary Clinton for her many lies. "I bet if Donald Trump had a brick for every lie Hillary has told he could build two walls," she told the enthusiastic crowd in attendance. "As a thirteen year old even I know Hillary Clinton is working for her own success and ways to control my life, my family’s life and your lives… She wants to make it Hillary’s America… not The Peoples’ America," she added. Indeed, Hillary Clinton has told about as many whoppers in her lifetime as her husband Bill, whose famous lie was "I did not have sex with that woman, not one time." Her lies also compete in close proximity to those of Barack Hussein Obama Soetoro Sobarkah . There is definitely a great joke here that two walls could be built if Hillary's lies were combined, but the sadder reality is that she's even being considered for the White House. In fact, it's amazing that she can get any support. Oh wait, perhaps the only support she actually has come from people she pays to support her, and even that seems to be with reluctance .   shares	1
371	Why does the left bother with “Resistance” theatrics when the Republican Congress funds their entire wish list anyway? [That’s a bit of a trick question because the left still plans to seize more power and money by recapturing Congress and the White House. They’ll never stop attacking the legitimacy of the Trump administration. The only lingering mystery is why so many Republicans think they can counter this strategy by appeasing Democrats.   At a cost of hundreds of billions of dollars in other people’s money, Republicans purchase a couple of sound bites that allow them to claim they aren’t heartless monsters because they funded every   priority, from “sanctuary cities” to Planned Parenthood.  In reality, these capitulations don’t win Republicans anything. Democrats will still depict them as tightwads on welfare spending, reactionaries on social policy, and footmen to the evil rich. As soon as the Republican “leaders” who meekly funded 100 percent of the Democrat agenda for 2017 object to 20, 30, or 50 percent increases in that agenda, they will be denounced as greedy pigs who want poor people to die.  We won’t even have to wait that long because Democrats are already cranking up the   machine to defeat Trump’s tax reform proposals. How can any GOP leader be dense enough to think that caving to the Democrats on spending will secure their cooperation, or even slightly mute their objections, for dramatic   tax reform?  Indeed, the flabby bulk of these   spending deals will be used as an argument against tax cuts. How can Republicans propose cutting taxes after they just agreed to finance the entire Democrat wish list? Tax cuts are the one thing we’re told we can never, ever “afford. ” The GOP appears to have given up on even the minimal fiscal responsibility of serious budgeting. From here on in, we’ll have nothing but bloated omnibus spending bills, crammed with pork and passed in a feverish haze of shutdown panic. You’d risk shutting down the government for cuts to Planned Parenthood, green energy programs, or the EPA? You maniac! You can vote for Trump presidencies all you want, peons, but the GOP leadership has conceded that Democrats hold the ultimate budgetary trump card. It’s an article of Republican faith that they will lose any and all budget battles, no matter the size of the GOP majority, because in the final hours Democrats will simply shrug and say, “Give us what we want, or we’ll shut the government down and you’ll be blamed for it. ”  The Democrats are so confident of their eternal whip hand in budget disputes that they openly threatened to shut the government down if their demands were not granted this time around, without bothering to conceal the threat at all. They know Republicans believe they will be held responsible for any such crisis. It doesn’t matter how many    Democrat fingers are on the shutdown. It wouldn’t matter if Democrat senators and representatives were caught on video running around Washington and pulling the plugs out of government computers. Terrified Republican leaders are convinced the media will never, ever frame the crisis as “Democrats Shut Down Federal Government to Protect Illegal Alien Criminals. ” The GOP Establishment just emerged from a presidential primary in which Donald Trump bulldozed a huge field of   Republican contenders, in no small part because the public was furious with Republican inability to make progress on a conservative agenda despite holding both House and Senate. They seem to have learned nothing from the experience.  The GOP promised that if voters gave them the Senate in 2014  —   an outcome deemed extremely unlikely going into the election cycle  —   they would march over former Majority Leader Harry Reid’s political grave and get things done at last.  That didn’t happen. We were told the power of President Obama’s veto pen was unbeatable. But Obama didn’t even have to use that pen, because the revolutionary new GOP Congress immediately set about giving the Democrat minority   control over the budget. The first item on the Republican leadership agenda in 2015 was sidelining every young Republican representative who took all that     stuff seriously. By the end of the year, Democrats were crowing that House Speaker Paul Ryan and his allies “gave away the store. ” It’s funny how having a Republican president doesn’t slow down Democrat budget priorities a bit, isn’t it? In 2009, Republicans said they were helpless without congressional majorities. In 2010 they won the House, but said they were helpless without the Senate. Then they took the Senate, but said they were helpless without the White House. Democrats today are basically where Republicans were in 2009  …     but they’re not helpless at all. They’re still writing the budget and treating the GOP leadership like Harry Potter’s house elves. Paul Ryan can only hope that one day Nancy Pelosi will mistakenly give him a sock and set him free. The winter of Republican triumph in 2014 gave us the horror of the “cromnibus” bill  —   a complete surrender to the losers of the midterm election. Democrats effectively wrote the first budget after the big GOP midterm triumph. After listing all of the Republican capitulations, including legislative tricks that made it easier for President Obama to shoot down every Republican idea he didn’t like, Senator Ted Cruz ( ) wrote in December 2015 that the only bright spot he could see were “significant” steps toward “repealing Obamacare and defunding Planned Parenthood. ” How significant do those steps look in retrospect? Angry and disappointed Republican voters sent an unmistakable message by turning to Trump in the GOP primary, even though every Establishment official and   pundit assured them nominating Trump was tantamount to throwing the 2016 election away. The stunning upset of the 2014 midterm was surpassed by the even more stunning election of President Donald Trump in 2016. One hundred days in, the leaders of both party establishments and 90 percent of the punditocracy are still walking around like they use tasers on their temples in the shower every morning. And the result of all those shocking upsets is  …     this? A budget bill Barack Obama would cheerfully have signed, assuming he didn’t think he could squeeze a few billion more out of Republicans at the eleventh hour? Voters keep giving the GOP astounding election victories, and they keep responding with the same budget, over and over again. Nearly everything Trump proposed cutting is funded in full  —   in many cases with substantial increases? $1. 5 billion for border security, but not a nickel for the border wall  —   the single most concrete, unambiguous promise Trump made, both before and after the election? We were given endless excuses why the congressional “power of the purse” could not be used to thwart Obama’s agenda, but apparently, the Democrat minority can use it to thwart Trump’s with ease. The big achievement touted by the White House and congressional leaders is increased military spending. “We have boosted resources for our defense needs without corresponding increases in   spending,” Speaker Ryan proclaimed. Those defense spending increases might be vitally needed, but what Ryan is saying here violates everything he previously stated about the need for fiscal discipline. The only enduring accomplishment of the Budget Control Act of 2011 was modestly restricting federal spending by menacing Republicans with military cuts and Democrats with domestic spending cuts  —   an Obama idea that was supposed to terrorize Republicans out of insisting on fiscal discipline at all.  Here we are in 2017, and the big “achievement” is that Democrats agreed to let Republicans spend more on the military, while Republicans gave Democrats everything they wanted on domestic spending. Republicans ended up right where Obama wanted them to be all along. The message sent by this budget betrayal is that elections don’t really matter all that much. The special interests that demand lavish funding from taxpayers will not be denied. Most of the matters we have heated political arguments over are actually beyond debate  —   the left will be funded no matter how you vote. What’s the point of entering the arena of ideas, to do the hard work of arguing against the abortion lobby, when Planned Parenthood gets its bulging sack of taxpayer cash from a Republican House, Senate, and White House? Do Republicans have the faintest clue how hollow and insincere their rhetoric sounds when the budgets and resolutions dribble out, and everything they claimed to oppose with passionate fury is fully funded? They’re already reeling from the embarrassing “Obamacare Lite” debacle, after years of vowing to repeal the Affordable Care Act at every fundraiser  —   years of passing repeal bills they knew were doomed, folding them into paper airplanes, and tossing them at the window of Obama’s Oval Office. How often do they think they can get away with fighting for nothing before disgusted voters throw up their hands and walk away forever?	0
287	The Times of Israel reports: US President Donald Trump refused to confirm reports that he would announce the transfer of the US Embassy from Tel Aviv to Jerusalem during a visit to Israel next month, but hinted Thursday that he may clarify the issue at that time. [On Thursday, Florida Rep. Ron DeSantis (R) who earlier this year led a     trip to scout locations for the embassy, said Trump would announce the relocation when he visits Israel at the end of May, fulfilling a campaign promise he appeared to walk back after assuming office. Asked about the relocation by Reuters, Trump demurred.  “Ask me in a month on that,” he told the news agency. Trump also appeared to express frustration that Israelis and Palestinians continued to not have a peace deal, saying there was no reason for the conflict to persist. Read more here.	0
398	Read the Open Letter By Former Federal Prosecutors Criticizing James Comey Posted on Oct 31, 2016 FBI Director James Comey. ( Flickr / CC 2.0 ) Editor’s note: This open letter was published on Hillary Clinton’s website Sunday night in response to FBI Director James Comey’s recent announcement regarding the agency’s email review . See the full list of signatories on her website here . Sunday, as reported by the Associated Press , a group of nearly 100 former federal prosecutors and high-ranking [Department of Justice] officials from both Democratic and Republican administrations, including former [Attorney General] Eric Holder and former Deputy AG Larry Thompson, issued the following joint letter expressing serious concerns over FBI Director Comey’s departure from long-standing department protocols: As former federal prosecutors and high-ranking officials of the U.S. Department of Justice, we know that the impartiality and nonpartisanship of the United States justice system makes it exceptional throughout the world. To maintain fairness and neutrality, federal law enforcement officials must exercise discipline whenever they make public statements in connection with an ongoing investigation. Often, evidence uncovered during the course of an investigative inquiry is incomplete, misleading or even incorrect, and releasing such information before all of the facts are known and tested in a court of law can unfairly prejudice individuals and undermine the public’s faith in the integrity of our legal process. For this reason, Justice Department officials are instructed to refrain from commenting publicly on the existence, let alone the substance, of pending investigative matters, except in exceptional circumstances and with explicit approval from the Department of Justice officials responsible for ultimate supervision of the matter. They are also instructed to exercise heightened restraint near the time of a primary or general election because, as official guidance from the Department instructs, public comment on a pending investigative matter may affect the electoral process and create the appearance of political interference in the fair administration of justice. It is out of our respect for such settled tenets of the United States Department of Justice that we are moved to express our concern with the recent letter issued by FBI Director James Comey to eight Congressional Committees. Many of us have worked with Director Comey; all of us respect him. But his unprecedented decision to publicly comment on evidence in what may be an ongoing inquiry just eleven days before a presidential election leaves us both astonished and perplexed. We cannot recall a prior instance where a senior Justice Department official—Republican or Democrat—has, on the eve of a major election, issued a public statement where the mere disclosure of information may impact the election’s outcome, yet the official acknowledges the information to be examined may not be significant or new. Director Comey’s letter is inconsistent with prevailing Department policy, and it breaks with longstanding practices followed by officials of both parties during past elections. Moreover, setting aside whether Director Comey’s original statements in July were warranted, by failing to responsibly supplement the public record with any substantive, explanatory information, his letter begs the question that further commentary was necessary. For example, the letter provides no details regarding the content, source or recipient of the material; whether the newly-discovered evidence contains any classified or confidential information; whether the information duplicates material previously reviewed by the FBI; or even “whether or not [the] material may be significant.” Perhaps most troubling to us is the precedent set by this departure from the Department’s widely-respected, non-partisan traditions. The admonitions that warn officials against making public statements during election periods have helped to maintain the independence and integrity of both the Department’s important work and public confidence in the hardworking men and women who conduct themselves in a nonpartisan manner. We believe that adherence to longstanding Justice Department guidelines is the best practice when considering public statements on investigative matters. We do not question Director Comey’s motives. However, the fact remains that the Director’s disclosure has invited considerable, uninformed public speculation about the significance of newly-discovered material just days before a national election. For this reason, we believe the American people deserve all the facts, and fairness dictates releasing information that provides a full and complete picture regarding the material at issue.	1
278	Sam Sifton emails readers of Cooking five days a week to talk about food and suggest recipes. That email also appears here. To receive it in your inbox, register here. Good morning. Here they come, the freckled and pale, the dark and brooding alike. St. Patrick’s Day is upon us in Manhattan, a SantaCon in green. If you didn’t corn your own beef for dinner tonight, you can still buy a bag of the processed variety and simmer it off, or stop at the best deli in town to buy a couple of pounds. Crisp what you have under the broiler: Irish tacos are on the menu as promised, and they’re as fine as the air in Gweedore. What I’d like to cook this weekend: red flannel hash, off instruction Mark Bittman got a few years ago from the chef Jessica Koslow, of Sqirl in Los Angeles, to use up my leftover corned beef. Put some eggs on that and you’ll be in heaven. Also: these giant sourdough pancakes studded with fruit that Tejal Rao just wrote about this week in her sweet column for The New York Times Magazine. (You do have a sourdough starter, right? We talked about this a year ago!) Wouldn’t it be nice this weekend to learn to bake a soufflé? And to roast a chicken on top of all the bread that’s gone stale since you bought it fresh before the storm on Tuesday? You could roast tofu and squash. You could make lobster mac and cheese! And you could set yourself up nicely for a week’s worth of     desk lunches by making the best roast beef for sandwiches, a vat of black bean soup and (more Jessica Koslow action!) some brown rice for a midweek rice bowl with Swiss chard and chorizo. Those are all fine weekend projects. Thousands and thousands more recipes to cook this weekend are on Cooking. (Do you dare make Florence Fabricant’s new recipe for an oyster and blue cheese pie, which uses a cool technique for cooking the oysters that she learned from the chef Fredrik Berselius of the Nordic restaurant Aska, in Brooklyn?) See what you find. Save the ones you’re interested in making to your recipe box. And then rate them when you’re finished cooking and eating. You can  —   and should!  —   leave notes on the recipes for yourself or for the public, at least if you have an interesting point to make about the process of cooking them, or successful ingredient substitutions to trumpet. And, of course, if you run into trouble with the technology or the recipes themselves, do ask for help. We’re at cookingcare@nytimes. com. Now, in case you were wondering what Irish politicians think of Beyoncé, here’s some good work from The Daily Edge. I was going to suggest that if you’re looking for a ribald thriller in the tradition of Bond, that you check out Gérard de Villiers’s “Surface to Air. ” But I can’t. It’s too racy! It’s like “007 Shades of Gray”! But do you think you could add rainbow sprinkles to this recipe, to complete the trifecta of   ingredients and techniques? Maybe! Have a great weekend. I’ll be back on Sunday.	0
457	In obamaland...	1
98	Former Breitbart Senior Editor MILO celebrated Cinco de MILO today where he announced a number of new Milo, Inc. ventures. [MILO entered his Meme Mansion, packed to the rafters with anxious fans just waiting to get a glimpse of the Dangerous Faggot, with a large snake wrapped around his shoulders and accompanied by a number of large black men, “Welcome to Cinco de Milo! I’m Milo Yiannopoulos!” announced MILO, “I already have my own holiday, October 18th, is celebrated internationally as World Patriarchy Day. But that has been superseded now by Cinco De Milo. ”  MILO briefly discussed the events that lead to his exit from Breitbart before continuing, “now you may have heard that I made a couple of phone calls after all that happened, after I’d been sufficiently contrite for a while. And you may have heard that I have raised twelve million dollars. ” the Dangerous Faggot said to the crowd that had begun chanting “MILO” over and over. “I want to tell you all what I’m going to do with that money so we can get back to getting trashed,” said MILO, “first of all, Simon  Schuster. I am going to spend the next year making the name Simon  Schuster synonymous with censorship. I am going to spend the next year giving out as many free ‘Fuck Simon  Schuster’ shirts as I can. ” MILO continued, “do not worry about the scolds and the nannies. So we’re suing them  …     I am suing Simon  Schuster for $10 million dollars. ” “But we’re taking it a step further,” said MILO, “I am going to take not just all of their best authors but all of the best authors of all of the conservative imprints in this country and launch my own imprint called Dangerous Books. We are going to publish every mischievous, dissident, hellraising guy you have ever heard of  …     We’re going to be going live in the next seven days. ” MILO then announced the return of his touring career stating that he would be launching a student and commercial tour called “Troll Academy. ” MILO stated that Troll Academy would be accepting applications on Monday from venues or colleges that wished to host him. MILO stated that personally would “determine whether you deserve a visit from me. ” In his final announcement of the night, MILO discussed his Free Speech Week at UC Berkeley, which will take place in the fall.  	0
119	■ President Trump responded to the failed attack in Paris with his trademark understatement. Europe is not amused. ■ The “Bowling Green massacre” that Kellyanne Conway lamented never happened, but it has triggered another   battle. ■ The president’s phone manners apparently have not changed. This time he used them on Uber’s chief executive. A soldier shot and wounded a man wielding a machete near the Louvre museum in Paris, prompting French authorities to open a terrorism investigation. The president of the United States responded: It is difficult to divine Mr. Trump’s thinking at times, but safe to say “get smart” in this case most likely means accepting his policies. For their part, Europeans aren’t taking well to the new American president. President François Hollande of France, in a defense of the European Union that Mr. Trump has disparaged, said on Friday that European countries that wanted to forge bilateral ties with the United States had to “understand that there is no future with Trump if it is not defined in common. ” Then there are the Germans: When Kellyanne Conway, the White House senior adviser, cited the “Bowling Green massacre” to justify President Trump’s halt to visas from seven predominantly Muslim countries, America was left scratching its collective head. And social media lit up with delight over the “massacre” that time forgot. This has not sat well with Ms. Conway, who after all did have a small kernel of truth to back her up, though no killings happened in Bowling Green, Ky. and a “massacre” does not appear to have ever occurred anywhere. In 2013, the State Department imposed a   freeze on processing Iraqi refugees after two Qaeda members were discovered in Iraq setting roadside bombs targeting American troops. They had been admitted to the United States in 2009 and lived in Bowling Green before they returned to Iraq. The fingerprint that nailed them was on a cellphone detonator tied to a bomb that had not exploded. So “massacre”? No. In Bowling Green? No. Refugees? Well, yes, sort of. Ms. Conway now says she misspoke. But things got really hot when a Clinton jumped into the fray  —   Chelsea Clinton. Which only stoked old campaign feuds, and a reminder of the exaggerated claim from Hillary Clinton that, as first lady, she once landed in   Bosnia under fire from hostile Serbs. It never ends. President Trump has taken some heat for his phone manners since it emerged that he pretty much chewed out Prime Minister Malcolm Turnbull of Australia before hanging up on him. Apparently Mr. Trump is unrepentant. According to the new online newsletter Axios, Mr. Trump had an unpleasant conversation with the chief executive of Uber, Travis Kalanick, after the brash entrepreneur quit  the president’s business council in protest of his executive order banning some foreigners from entering the country. Some in Mr. Trump’s “inner circle” suggested that Mr. Kalanick was cutting off his access to the White House. Mr. Kalanick might be a little more concerned with all the smartphone users’ dropping their Uber app in favor of Lyft, a competitor that was first to protest Mr. Trump’s immigration policies. In an unusual early morning session, the Senate on Friday cleared an important procedural hurdle to approving Betsy DeVos, Mr. Trump’s nominee for education secretary, setting up a final,   confirmation vote next week. The Senate’s    vote along party lines to limit further debate on her nomination is deceptive. Two Republican senators, Susan Collins of Maine and Lisa Murkowski of Alaska, went along with the procedural vote, but they say they will oppose her on the final vote, expected on Tuesday. Callers have overwhelmed the Capitol’s phone system, many of them expressing angry opposition to Ms. DeVos’s nomination. Senators have heard from all manner of educators in their home states opposing her confirmation  —   and not just teachers’ unions. The opposition from Ms. Collins and Ms. Murkowski raises the prospects of a    tie that Vice President Mike Pence, as president of the Senate, would have to settle. After convening at 6:30 a. m. one of the earliest starts in recent memory, Senator Chuck Schumer of New York, the Democratic leader, urged his colleagues to take stock of their positions on Ms. DeVos’s nomination over the weekend. ”Sometimes loyalty to a president demands a bit too much,” he said on the floor. Why so early? Under Senate rules, a set amount of time had to elapse between the first procedural actions, which took place Wednesday afternoon, and Friday’s vote. Remember Russia? The country that intelligence officials believe interfered in the 2016 presidential election on Mr. Trump’s behalf? Two weeks into Mr. Trump’s presidency, talk of the foreign power’s apparent role has somewhat faded from view, at least temporarily, in the daily avalanche of White House exploits and misadventures. But Capitol Hill will have its say. Two senators are convening an investigation into Russia’s election interference, joining other efforts in Congress to examine what happened. Senators Lindsey Graham, Republican of South Carolina, and Sheldon Whitehouse, Democrat of Rhode Island, said their investigation would focus on Russian interference both in the United States’ election and in other elections around the world. (Mr. Graham is the chairman and Mr. Whitehouse is the ranking member of a subcommittee of the Senate Judiciary Committee that is focused on crime and terrorism.) “Our goal is simple,” the senators said in a joint statement. “To the fullest extent possible we want to shine a light on Russian activities to undermine democracy. ” There are already multiple Senate committee examinations into Russia’s role, as well as an inquiry by the House. Dr. Harold N. Bornstein has been President Trump’s personal doctor for more than 35 years. He prescribed Mr. Trump the   drug that keeps the presidential mane flowing, and declared him the healthiest man to hold the highest office in the land. But for now, Mr. Trump will keep the same White House doctor who cared for Barack Obama, Ronny Jackson, a rear admiral in the Navy. The decision, first reported by the online medical journal Stat, raised the possibility that voters might actually get some reliable information on the health of their commander in chief. The meeting of   chief executives at the White House on Friday  —   people like Jamie Dimon of JPMorgan Chase and Stephen A. Schwarzman of Blackstone  —   was supposed to prove the bona fides of the new,     . But Mr. Trump’s temporary ban on visas from seven predominantly Muslim countries has complicated the discussion considerably. Travis Kalanick, Uber’s chief executive, told employees he was dropping off Mr. Trump’s economic advisory council in protest of his immigration policies, given the number of immigrant Uber drivers. Bob Iger of Disney is not attending. And Elon Musk let it be known on Twitter that he would object to the ban to the president’s face.	0
358	A Brooklyn man who beat a transgender woman to death after he had started flirting with her was sentenced to 12 years in prison on Tuesday, a penalty the victim’s family said was too light. The man, James Dixon, 25, pleaded guilty to manslaughter this month in State Supreme Court in Manhattan, admitting he attacked the woman, Islan Nettles, on a street in Harlem just after midnight on Aug. 17, 2013, knocking her to the pavement with a punch, then hitting her again as she lay on the sidewalk. Ms. Nettles, 21, an assistant at a fashion company, died five days later of head injuries, prompting vigils and protests by transgender people who said her death was emblematic of the violence they often face because of their sexual identity. While Ms. Nettles was still in a coma, Mr. Dixon turned himself in to the police. In written and videotaped statements, he told detectives that he had started flirting with Ms. Nettles, unaware she was transgender, after meeting her and her two friends on the street. He said he became enraged and attacked her when his friends began mocking him for trying to pick up a transgender woman. “I just didn’t want to be fooled,” he said in a videotaped statement. The victim’s mother, Delores Nettles, told the court she believed 12 years was too light a sentence, given the brutal beating her daughter took. “He can go home after those 12 years and see his family,” she said in tears. “It’s not fair. ” Turning to Mr. Dixon, she said: “How can you sleep at night? How can you rest? I can’t rest. ” Mr. Dixon showed no emotion. He declined to make a statement before Justice Daniel P. Conviser pronounced the sentence, which had been negotiated with the judge on the eve of the trial in return for a guilty plea. Prosecutors objected to the deal they had sought a sentence of at least 17 years.	0
